20063,2018,03_Marzo,Luxacion de Rodilla,1,EMRAP_2018_03_03 Luxacion de Rodilla,2018,3,0,sp,20063_2,2,1
20064,2018,03_Marzo,El paciente intoxicado,1,EMRAP_2018_03_04 El paciente intoxicado,2018,3,0,sp,20064_2,2,1
20065,2018,03_Marzo,Circuncision sangrante,1,EMRAP_2018_03_05 Circuncision sangrante,2018,3,0,sp,20065_2,2,1
20066,2018,03_Marzo,Rabdomiolisis parte 1,1,EMRAP_2018_03_06 Rabdomiolisis parte 1,2018,3,0,sp,20066_2,2,1
20067,2018,03_Marzo,Rabdomiolisis parte 2,1,EMRAP_2018_03_07 Rabdomiolisis parte 2,2018,3,0,sp,20067_2,2,1
20068,2018,03_Marzo,Computadoras apestan para interpretar ECGs,1,EMRAP_2018_03_08 Computadoras apestan para interpretar ECGs,2018,3,0,sp,20068_2,2,1
20069,2018,03_Marzo,Paper Chase 1,1,EMRAP_2018_03_09 Paper Chase 1,2018,3,0,sp,20069_2,2,1
20070,2018,03_Marzo,Paper Chase 2,1,EMRAP_2018_03_10 Paper Chase 2,2018,3,0,sp,20070_2,2,1
20071,2018,03_Marzo,Paper Chase 3,1,EMRAP_2018_03_11 Paper Chase 3,2018,3,0,sp,20071_2,2,1
20072,2018,03_Marzo,Paper Chase 4,1,EMRAP_2018_03_12 Paper Chase 4,2018,3,0,sp,20072_2,2,1
20073,2018,03_Marzo,Paper Chase 5,1,EMRAP_2018_03_13 Paper Chase 5,2018,3,0,sp,20073_2,2,1
20074,2018,03_Marzo,Ultrasonido en paro cardiaco,1,EMRAP_2018_03_14 Ultrasonido en paro cardiaco,2018,3,0,sp,20074_2,2,1
20075,2018,03_Marzo,Timpano perforado,1,EMRAP_2018_03_15 Timpano perforado,2018,3,0,sp,20075_2,2,1
20076,2018,03_Marzo,Medicina de Eventos,1,EMRAP_2018_03_16 Medicina de Eventos,2018,3,0,sp,20076_2,2,1
20077,2018,03_Marzo,Regla Nexus de TAC de Torax,1,EMRAP_2018_03_17 Regla Nexus de TAC de Torax,2018,3,0,sp,20077_2,2,1
20078,2018,03_Marzo,Infeccion de Tracto Urinario Pediatrica,1,EMRAP_2018_03_18 Infeccion de Tracto Urinario Pediatrica,2018,3,0,sp,20078_2,2,1
20079,2018,03_Marzo,Enfermedad sociogenica masiva,1,EMRAP_2018_03_19 Enfermedad sociogenica masiva,2018,3,0,sp,20079_2,2,1
20080,2018,03_Marzo,Mediastino ancho parte 1,1,EMRAP_2018_03_20 Mediastino ancho parte 1,2018,3,0,sp,20080_2,2,1
20081,2018,03_Marzo,Mediastino ancho parte 2,1,EMRAP_2018_03_21 Mediastino ancho parte 2,2018,3,0,sp,20081_2,2,1
20082,2018,03_Marzo,Columna del surfista,1,EMRAP_2018_03_22 Columna del surfista,2018,3,0,sp,20082_2,2,1
20083,2018,03_Marzo,Desde el correo,1,EMRAP_2018_03_23 Desde el correo,2018,3,0,sp,20083_2,2,1
20084,2018,03_Marzo,Marzo MP3 Resumen,1,EMRAP 2018 03 Marzo MP3 Resumen,2018,3,0,sp,20084_2,2,1
20085,2018,04_Abril,Introduccion Abril,1,EMRAP_2018_04_01 Introduccion Abril,2018,4,0,sp,20085_2,2,1
20086,2018,04_Abril,Anales de medicina de emergencia - Tests de influenza,1,EMRAP_2018_04_02 Anales de medicina de emergencia - Tests de influenza,2018,4,0,sp,20086_2,2,1
20087,2018,04_Abril,N de 1,1,EMRAP_2018_04_03 N de 1,2018,4,0,sp,20087_2,2,1
20088,2018,04_Abril,Antibioticos,1,EMRAP_2018_04_04 Antibioticos,2018,4,0,sp,20088_2,2,1
20089,2018,04_Abril,Sindrome vestibular,1,EMRAP_2018_04_05 Sindrome vestibular,2018,4,0,sp,20089_2,2,1
20090,2018,04_Abril,Road Rash,1,EMRAP_2018_04_06 Road Rash,2018,4,0,sp,20090_2,2,1
20091,2018,04_Abril,SCIWORA,1,EMRAP_2018_04_07 SCIWORA,2018,4,0,sp,20091_2,2,1
20092,2018,04_Abril,Anemia Falciforme,1,EMRAP_2018_04_08 Anemia Falciforme,2018,4,0,sp,20092_2,2,1
20093,2018,04_Abril,EMRAP club ,1,EMRAP_2018_04_09 EMRAP club ,2018,4,0,sp,20093_2,2,1
20094,2018,04_Abril,Lactato,1,EMRAP_2018_04_10 Lactato,2018,4,0,sp,20094_2,2,1
20095,2018,04_Abril,Sobredosis de Insulina,1,EMRAP_2018_04_11 Sobredosis de Insulina,2018,4,0,sp,20095_2,2,1
20096,2018,04_Abril,Que es parada cardiaca (cardiac standstill),1,EMRAP_2018_04_12 Que es parada cardiaca (cardiac standstill),2018,4,0,sp,20096_2,2,1
20097,2018,04_Abril,Fractura de chance,1,EMRAP_2018_04_13 Fractura de chance,2018,4,0,sp,20097_2,2,1
20098,2018,04_Abril,Hacinamiento (Overcrowding) en el Departamento de Emergencia,1,EMRAP_2018_04_14 Hacinamiento (Overcrowding) en el Departamento de Emergencia,2018,4,0,sp,20098_2,2,1
20099,2018,04_Abril,Artritis Reumatoide,1,EMRAP_2018_04_15 Artritis Reumatoide,2018,4,0,sp,20099_2,2,1
20100,2018,04_Abril,Afinidad,1,EMRAP_2018_04_16 Afinidad,2018,4,0,sp,20100_2,2,1
20101,2018,04_Abril,Abril MP3 Resumen,1,EMRAP 2018 04 Abril MP3 Resumen,2018,4,0,sp,20101_2,2,1
20102,2018,07_Julio,Introduccion Julio,1,EMRAP_2018_07_01_Introduccion Julio,2018,7,0,sp,20102_2,2,1
20103,2018,07_Julio,Fluoroquinolonas - Las drogas del demonio  ,1,EMRAP_2018_07_02_Fluoroquinolonas - Las drogas del demonio  ,2018,7,0,sp,20103_2,2,1
20104,2018,07_Julio,Tips en CAD,1,EMRAP_2018_07_03_Tips en CAD,2018,7,0,sp,20104_2,2,1
20105,2018,07_Julio,Absceso Periamigdalino,1,EMRAP_2018_07_04_Absceso Periamigdalino,2018,7,0,sp,20105_2,2,1
20106,2018,07_Julio,Sobredosis de NACOs (Nuevos anticoagulantes orales),1,EMRAP_2018_07_05_Sobredosis de NACOs (Nuevos anticoagulantes orales),2018,7,0,sp,20106_2,2,1
20107,2018,07_Julio,Medicina legal 101 - Apendicitis Aguda,1,EMRAP_2018_07_06_Medicina legal 101 - Apendicitis Aguda,2018,7,0,sp,20107_2,2,1
20108,2018,07_Julio,RCP en equipo,1,EMRAP_2018_07_07_RCP en equipo,2018,7,0,sp,20108_2,2,1
20109,2018,07_Julio,Anales de Medicina de Emergencia- Naloxona,1,EMRAP_2018_07_08_Anales de Medicina de Emergencia- Naloxona,2018,7,0,sp,20109_2,2,1
20110,2018,07_Julio,Acetaminofeno (Paracetamol),1,EMRAP_2018_07_09_Acetaminofeno (Paracetamol),2018,7,0,sp,20110_2,2,1
20111,2018,07_Julio,Antibióticos para sepsis,1,Antibióticos para sepsis,2018,7,0,sp,20111_2,2,1
20112,2018,07_Julio,Codigo Gris Pediatrico,1,EMRAP_2018_07_11_Codigo Gris Pediatrico,2018,7,0,sp,20112_2,2,1
20113,2018,07_Julio,El medico en duelo,1,EMRAP_2018_07_12_El medico en duelo,2018,7,0,sp,20113_2,2,1
20114,2018,07_Julio,Historia de la epidemia de opioides,1,EMRAP_2018_07_13_Historia de la epidemia de opioides,2018,7,0,sp,20114_2,2,1
20115,2018,07_Julio,GCS-3K,1,EMRAP_2018_07_14_GCS3K,2018,7,0,sp,20115_2,2,1
20116,2018,07_Julio,TSV,1,EMRAP_2018_07_15_TSV,2018,7,0,sp,20116_2,2,1
20117,2018,07_Julio,Bolsa de Correos- Julio,1,EMRAP_2018_07_16_Bolsa de Correos- Julio,2018,7,0,sp,20117_2,2,1
20118,2018,07_Julio,Julio MP3 Resumen,1,EMRAP 2018 07 Julio MP3 Resumen,2018,7,0,sp,20118_2,2,1
20119,2018,08_Agosto,Introduccion de Agosto,1,EMRAP_2018_08_01_Introduccion de Agosto,2018,8,0,sp,20119_2,2,1
20120,2018,08_Agosto,Activacion de laboratorio de hemodinamia en ROSC,1,EMRAP_2018_08_02_Activacion de laboratorio de hemodinamia en ROSC,2018,8,0,sp,20120_2,2,1
20121,2018,08_Agosto,Dolor toracico por cocaina; taquicardico y agitado,1,EMRAP_2018_08_03_Dolor toracico por cocaina; taquicardico y agitado,2018,8,0,sp,20121_2,2,1
20122,2018,08_Agosto,"Cateter periferico, vena central",1,"EMRAP_2018_08_04_Cateter periferico, vena central",2018,8,0,sp,20122_2,2,1
20123,2018,08_Agosto,Buprenorfina,1,EMRAP_2018_08_05_Buprenorfina,2018,8,0,sp,20123_2,2,1
20124,2018,08_Agosto,Torsion Testicular,1,EMRAP_2018_08_06_Torsion Testicular,2018,8,0,sp,20124_2,2,1
20125,2018,08_Agosto,Electrolitos,1,EMRAP_2018_08_07_Electrolitos,2018,8,0,sp,20125_2,2,1
20126,2018,08_Agosto,Electrolitos parte 2,1,EMRAP_2018_08_08_Electrolitos parte 2,2018,8,0,sp,20126_2,2,1
20127,2018,08_Agosto,Privacion por Alcohol (y  niebla de hielo) ,1,EMRAP_2018_08_09_Privacion por Alcohol (y  niebla de hielo) ,2018,8,0,sp,20127_2,2,1
20128,2018,08_Agosto,Toxicidad por Metotrexato,1,EMRAP_2018_08_10_Toxicidad por Metotrexato,2018,8,0,sp,20128_2,2,1
20129,2018,08_Agosto,Derrame Pericardico,1,EMRAP_2018_08_11_Derrame Pericardico,2018,8,0,sp,20129_2,2,1
20130,2018,08_Agosto,Esteroides para Pacientes Septicos,1,EMRAP_2018_08_12_Esteroides para Pacientes Septicos,2018,8,0,sp,20130_2,2,1
20131,2018,08_Agosto,Esteroides para Pacientes Septicos,1,EMRAP_2018_08_12_Esteroides para Pacientes Septicos,2018,8,0,sp,20131_2,2,1
20132,2018,08_Agosto,Venciendo el Burnout,1,EMRAP_2018_08_14_Venciendo el Burnout,2018,8,0,sp,20132_2,2,1
20133,2018,08_Agosto,Mailbag de agosto,1,EMRAP_2018_08_15_Mailbag de agosto,2018,8,0,sp,20133_2,2,1
20134,2018,08_Agosto,EMRAP 2018 08 Agosto MP3 Resumen,1,EMRAP 2018 08 Agosto MP3 Resumen,2018,8,0,sp,20134_2,2,1
20135,2018,09_Septiembre,Introduccion de Septiembre,1,EMRAP_2018_09_01_Introduccion de Septiembre,2018,9,0,sp,20135_2,2,1
20136,2018,09_Septiembre,Guias ESC,1,EMRAP_2018_09_02_Guias ESC,2018,9,0,sp,20136_2,2,1
20137,2018,09_Septiembre,Factores Humanos,1,EMRAP_2018_09_03_Factores Humanos,2018,9,0,sp,20137_2,2,1
20138,2018,09_Septiembre,Bolsa de correos de Cuidados Criticos- SRI Crash,1,EMRAP_2018_09_04_Bolsa de correos de Cuidados Criticos- SRI Crash,2018,9,0,sp,20138_2,2,1
20139,2018,09_Septiembre,El Manifiesto IMO (Infarto Miocardico por Oclusion),1,EMRAP_2018_09_05_El Manifiesto IMO (Infarto Miocardico por Oclusion),2018,9,0,sp,20139_2,2,1
20140,2018,09_Septiembre,Consentimiento Informado,1,EMRAP_2018_09_06_Consentimiento Informado,2018,9,0,sp,20140_2,2,1
20141,2018,09_Septiembre,Anales de Medicina de Emergencia,1,EMRAP_2018_09_07_Anales de Medicina de Emergencia,2018,9,0,sp,20141_2,2,1
20142,2018,09_Septiembre,El Arte Oscuro de la Industria Farmaceutica,1,EMRAP_2018_09_08_El Arte Oscuro de la Industria Farmaceutica,2018,9,0,sp,20142_2,2,1
20143,2018,09_Septiembre,Esteroides,1,EMRAP_2018_09_09_Esteroides,2018,9,0,sp,20143_2,2,1
20144,2018,09_Septiembre,Bloqueo de Fascia Iliaca en Fractura de Caderas,1,EMRAP_2018_09_10_Bloqueo de Fascia Iliaca en Fractura de Caderas,2018,9,0,sp,20144_2,2,1
20145,2018,09_Septiembre,Diverticulitis,1,EMRAP_2018_09_11_Diverticulitis,2018,9,0,sp,20145_2,2,1
20146,2018,09_Septiembre,Gridlocked ED,1,EMRAP_2018_09_12_Gridlocked ED,2018,9,0,sp,20146_2,2,1
20147,2018,09_Septiembre,Bolsa de Correos,1,EMRAP_2018_09_13_Bolsa de Correos,2018,9,0,sp,20147_2,2,1
20148,2018,09_Septiembre,Rondas de farmacologia – La segunda dosis de antiboticos,1,EMRAP_2018_09_14_Rondas de farmacologia – La segunda dosis de antiboticos,2018,9,0,sp,20148_2,2,1
20149,2018,09_Septiembre,EMRAP 2018 09 Septiembre MP3 Resumen,1,EMRAP 2018 09 Septiembre MP3 Resumen,2018,9,0,sp,20149_2,2,1
20150,2018,10_Octubre,Introduccion de Octubre,1,EMRAP_2018_10_01_Introduccion de Octubre,2018,10,0,sp,20150_2,2,1
20151,2018,10_Octubre,Sutura Floja,1,EMRAP_2018_10_02_Sutura Floja,2018,10,0,sp,20151_2,2,1
20152,2018,10_Octubre,Esquina de la Via Aerea - Bougie,1,EMRAP_2018_10_03_Esquina de la Via Aerea- Bougie,2018,10,0,sp,20152_2,2,1
20153,2018,10_Octubre,Complicaciones de la Cirugia Plastica,1,EMRAP_2018_10_04_Complicaciones de la Cirugia Plastica,2018,10,0,sp,20153_2,2,1
20154,2018,10_Octubre,Cambios de comportamiento,1,EMRAP_2018_10_05_Cambios de comportamiento,2018,10,0,sp,20154_2,2,1
20155,2018,10_Octubre,Presion arterial y hemorragia intracraneana,1,EMRAP_2018_10_06_Presion arterial y hemorragia intracraneana,2018,10,0,sp,20155_2,2,1
20156,2018,10_Octubre,Guias clinicas de la Surviving Sepsis Campaign (SSC),1,EMRAP_2018_10_07_Guias clinicas de la Surviving Sepsis Campaign (SSC),2018,10,0,sp,20156_2,2,1
20157,2018,10_Octubre,Psicologia Social,1,EMRAP_2018_10_08_Psicologia Social,2018,10,0,sp,20157_2,2,1
20158,2018,10_Octubre,Contencion del paciente agitado,1,EMRAP_2018_10_09_Contencion del paciente agitado,2018,10,0,sp,20158_2,2,1
20159,2018,10_Octubre,Anafilaxia por ejercicio,1,EMRAP_2018_10_10_Anafilaxia por ejercicio,2018,10,0,sp,20159_2,2,1
20160,2018,10_Octubre,Hipo,1,EMRAP_2018_10_11_Hipo,2018,10,0,sp,20160_2,2,1
20161,2018,10_Octubre,Interrogacion de marcapaso,1,EMRAP_2018_10_12_Interrogacion de marcapaso,2018,10,0,sp,20161_2,2,1
20162,2018,10_Octubre,Juzgar al personal,1,EMRAP_2018_10_13_Juzgar al personal,2018,10,0,sp,20162_2,2,1
20163,2018,10_Octubre,Placenta Previa,1,EMRAP_2018_10_14_Placenta Previa,2018,10,0,sp,20163_2,2,1
20164,2018,10_Octubre,Incidente con Multiples Victimas (IMV),1,EMRAP_2018_10_15_Incidente con Multiples Victimas (IMV),2018,10,0,sp,20164_2,2,1
20165,2018,10_Octubre,Ingesta de cuerpos extranos- Parte 1,1,EMRAP_2018_10_16_Ingesta de cuerpos extranos- Parte 1,2018,10,0,sp,20165_2,2,1
20166,2018,10_Octubre,Ingesta de cuerpos extranos- Parte 2,1,EMRAP_2018_10_17_Ingesta de cuerpos extranos- Parte 2,2018,10,0,sp,20166_2,2,1
20167,2018,10_Octubre,Mensajes del Correo,1,EMRAP_2018_10_18_Mensajes del Correo,2018,10,0,sp,20167_2,2,1
20168,2018,10_Octubre,EMRAP 2018 October Resumen Espanol,1,EMRAP 2018 October Resumen Espanol,2018,10,0,sp,20168_2,2,1
20169,2018,11_Noviembre,Introduccion de Noviembre,1,EMRAP_2018_11_01_Introduccion de Noviembre,2018,11,0,sp,20169_2,2,1
20170,2018,11_Noviembre,Farmacos para la ITU baja ,1,EMRAP_2018_11_02_Farmacos para la ITU baja ,2018,11,0,sp,20170_2,2,1
20171,2018,11_Noviembre,Score de DRIP (Drug Resistance in Pneumonia),1,EMRAP_2018_11_03_Score de DRIP (Drug Resistance in Pneumonia),2018,11,0,sp,20171_2,2,1
20172,2018,11_Noviembre,Tips para el Ultrasonido Pediatrico,1,EMRAP_2018_11_04_Tips para el Ultrasonido Pediatrico,2018,11,0,sp,20172_2,2,1
20173,2018,11_Noviembre,Bolsa de Correos de Cuidados Criticos  “Push Dose” de Vasopresores ,1,EMRAP_2018_11_05_Bolsa de Correos de Cuidados Criticos  “Push Dose” de Vasopresores ,2018,11,0,sp,20173_2,2,1
20174,2018,11_Noviembre,Cefalea post puncion lumbar (PL),1,EMRAP_2018_11_06_Cefalea post puncion lumbar (PL),2018,11,0,sp,20174_2,2,1
20175,2018,11_Noviembre,Lactancia Materna,1,EMRAP_2018_11_07_Lactancia Materna,2018,11,0,sp,20175_2,2,1
20176,2018,11_Noviembre,Cuidados paliativos en el servicio de urgencia,1,EMRAP_2018_11_08_Cuidados paliativos en el servicio de urgencia,2018,11,0,sp,20176_2,2,1
20177,2018,11_Noviembre,Annals of Emergency Medicine - Hipertension Asintomatica,1,EMRAP_2018_11_09_Annals of Emergency Medicine - Hipertension Asintomatica,2018,11,0,sp,20177_2,2,1
20178,2018,11_Noviembre,Via aerea llena de fluidos,1,EMRAP_2018_11_10_Via aerea llena de fluidos,2018,11,0,sp,20178_2,2,1
20179,2018,11_Noviembre,Que M#$%*@Mumabs! Parte 1,1,EMRAP_2018_11_11_Que M#$%*@Mumabs! Parte 1,2018,11,0,sp,20179_2,2,1
20180,2018,11_Noviembre,Que M#$%*@Mumabs! Parte 2,1,EMRAP_2018_11_12_Que M#$%*@Mumabs! Parte 2,2018,11,0,sp,20180_2,2,1
20181,2018,11_Noviembre,Cuerpos extranos rectales,1,EMRAP_2018_11_13_Cuerpos extranos rectales,2018,11,0,sp,20181_2,2,1
20182,2018,11_Noviembre,Medicina Rural – Pinza para el cabello en la via aerea,1,EMRAP_2018_11_14_Medicina Rural – Pinza para el cabello en la via aerea,2018,11,0,sp,20182_2,2,1
20183,2018,11_Noviembre,Mensajes del Correo,1,EMRAP_2018_11_15_Mensajes del Correo,2018,11,0,sp,20183_2,2,1
20184,2018,11_Noviembre,EMRAP 2018 Noviembre Resumen Espanol,1,EMRAP 2018 Noviembre Resumen Espanol,2018,11,0,sp,20184_2,2,1
5051,2016,02_February,Paper Chase 3 - No Need To Irrigate Abscesses,1,Many operators irrigate every last little bit of pus from the freshly drained abscess. This study suggests that irrigation does not improve outcome.,2016,2,0,en,5051_1,1,1
5065,2016,04_April,Needlesticks,1,Body fluid exposure causes a disproportionate amount of anxiety compared to the actual risk. Greg Moran give his take on a few classic scenarios such as ‘poked by a needle that was in the trash’ and ‘cop bitten by a meth addict’.,2016,4,0,en,5065_1,1,1
5066,2016,04_April,Point of Care Troponin,1,Point of care troponins can help move patients out of the department more quickly than using a core lab test. But are they a good idea? Are they as sensitive as the main lab’s test?,2016,4,0,en,5066_1,1,1
5067,2016,04_April,Paper Chase 2 - Febrile Seizures and Risk of Meningitis,1,"Do you really need to do an LP on that 6 month old with a simple febrile seizure? Older dogma said yes, newer thinking says maybe, this study takes it one step further.",2016,4,0,en,5067_1,1,1
5068,2016,04_April,Stabbed In The Chest,1,Trauma team leader Chris Hicks walks us through his step by step process of managing patients with penetrating chest trauma.,2016,4,0,en,5068_1,1,1
5069,2016,04_April,Transvenous Pacemakers,1,"Transcutaneous pacemakers rarely work, and when they do, they do the job poorly. If a patient's needs an emergent placement, transvenous is the way to go. Placing these is entirely within our skill set.",2016,4,0,en,5069_1,1,1
5070,2016,04_April,Severe Burn Management,1,"Burn patients can require massive amounts of fluid in the first 24 hours. Over and under volume repletion can both result in ischemia of potentially viable skin, making accurate assessment of burn area a vital step in resuscitation.",2016,4,0,en,5070_1,1,1
5071,2016,04_April,Paper Chase 3 - Prescribing Adolescents Opioids,1,A cautionary study that supports the idea that opioid prescriptions can lead to future opioid abuse,2016,4,0,en,5071_1,1,1
5072,2016,04_April,Physostigmine,1,"Physostigmine was once a vital ingredient in the ‘coma cocktail’, but has fallen out of favor. Toxicologist Ben Hatten tells us why we should give this drug a second chance.",2016,4,0,en,5072_1,1,1
5073,2016,04_April,Airway Corner - Extraglottic Airways,1,There is evidence that extraglottic airways can impair carotid blood flow. In pigs. Does that same phenomena apply to humans?,2016,4,0,en,5073_1,1,1
5074,2016,04_April,Doc In The Bay - I Heard It On The Radio,1,"Many of us learned radio etiquette by watching Smokey and the Bandit, but there’s more to EMS communication than, “10-4 good buddy.”",2016,4,0,en,5074_1,1,1
5075,2016,04_April,Paper Chase 4 - Oxycodone vs Hydrocodone,1,Is oxycodone really stronger than hydrocodone? This study suggests no.,2016,4,0,en,5075_1,1,1
5076,2016,04_April,Critical Care Mailbag - Hypotensive SVT,1,"Hypotension accompanies many of the critical illnesses we see in the emergency department. Sometimes it’s there when the patient walks in the door. Other times, it catches us by surprise (when it really shouldn’t).",2016,4,0,en,5076_1,1,1
